slide_id,process,status,seg_level,sthresh,mthresh,close,use_otsu,a_t,a_h,max_n_holes,vis_level,line_thickness,use_padding,contour_fn
TCGA-12-3653-01A-01-BS1.b1b33449-3416-4bcc-82a3-1e7906614ec8.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-14-0786-01Z-00-DX3.395dc39e-0e6e-47c3-84e3-7fc7a4a73c9c.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-14-1452-01A-01-BS1.0dcc64aa-17f1-40a3-b2a5-7a6f254be7ee.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-14-1452-01Z-00-DX5.6ed874c2-ccf1-48a8-a54a-5780e0bc41f7.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-14-1794-01A-01-TS1.8ced9324-b93e-4cff-9d10-4d38f81d3ab3.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-14-1821-01Z-00-DX1.eef79762-89fb-47f5-9f43-1e6a906e5745.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-14-1829-01Z-00-DX3.a694c100-ecef-41ad-9034-564de2b2a307.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-14-1829-01Z-00-DX4.45034413-612f-49b8-9ec1-251e9b18bab1.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-14-3477-01A-01-TS1.7e7130f5-b3f9-43c7-9224-472252fa0fd4.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-19-1790-01B-01-TS1.6fbec253-e10c-470d-bff4-002a82dc165e.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-27-1830-01Z-00-DX3.def849be-436e-4c2f-b269-10c3701b731b.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-27-1835-01Z-00-DX1.e391c3a2-eb2a-4c3d-94be-16951be30dab.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-28-2509-01A-01-TS1.50982493-eb4e-4a62-a78d-65bb11015dee.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-32-1980-01A-01-TS1.a5d0d276-7cce-467b-aa0f-3dd935870bb1.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-06-6389-01A-01-BS1.c2d720ad-15f4-4107-9551-5cd0a06432ad.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-06-6700-01A-01-BS1.1e69baa0-89da-4282-b6ae-26994b3afa5c.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-08-0346-01Z-00-DX1.DE612CE5-B30C-4E30-9D17-203CE32D364F.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-14-1395-01B-01-BS1.f8f18e9d-386a-4928-8748-67c80372e032.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-19-1787-01Z-00-DX1.3eb5b463-8b2f-458f-b1e1-df6ecf20ef26.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-19-1788-01Z-00-DX1.99757d26-ef91-46a8-a456-6dea4ff99732.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-19-5952-01A-01-TS1.3f7ebe26-2d0c-4cc0-a257-5f31c84a89d6.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-74-6578-01A-01-TS1.e6bd8559-e654-40b6-a14b-6d284069f545.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-81-5911-01Z-00-DX1.343731a3-b399-461e-aa3e-7b22e583a061.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
