slide_id,process,status,seg_level,sthresh,mthresh,close,use_otsu,a_t,a_h,max_n_holes,vis_level,line_thickness,use_padding,contour_fn
TCGA-AD-6889-01A-01-BS1.201e88a5-60ca-4555-a3fe-4ac51648a459.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-AD-6895-01Z-00-DX1.7FB1FBC6-683B-4285-89D1-A7A20F07A9D4.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-AD-6965-01A-01-BS1.c742cdfe-0491-4f97-936e-106d00aaec16.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-AM-5821-01Z-00-DX1.0851bd43-6c23-4db3-a50a-7c9fb5080150.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AU-3779-01Z-00-DX1.4134005A-8A79-46DC-8737-B3C8AAC2DFCA.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-AZ-4313-01Z-00-DX1.5e7ecf69-d1fd-4997-9dcc-ab8e9f10b423.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-CM-6172-01A-01-TS1.ef78e5f3-bfa9-495b-8cbe-d95042625bd3.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-CM-6679-01A-01-BS1.a8fd2ba6-f935-4c23-a3fc-685f7f230489.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-D5-6540-01Z-00-DX1.4ca9e502-959b-4fa8-a748-5fd0878e5c3f.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-D5-6923-01Z-00-DX1.ad5211f6-32a3-42c6-8594-93cb4432b5f6.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-D5-6927-01A-01-BS1.a3f0ff77-7641-4d47-b40c-d592616355f1.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-D5-6931-01A-01-BS1.db378743-dafb-41fe-9000-6165bae3e83b.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-DM-A0X9-01A-01-TS1.ffc92035-efdd-40fa-be3b-dd112ba964be.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-F4-6704-01A-01-BS1.51a400b4-3415-4675-a41a-5560f5f665e8.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-F4-6854-01A-01-BS1.3f102306-747a-485f-8f28-235c0d234b0d.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-F4-6855-01Z-00-DX1.41ed5985-be19-4dce-aab6-de3be0f1dcca.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-G4-6298-01Z-00-DX1.83055d52-71f7-46ec-be53-11d86b19b4cf.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-G4-6315-01A-01-TS1.1aeb54c8-b915-4487-83e2-adda5f470214.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-G4-6588-01A-01-TS1.08fa396f-e612-46d2-a501-405280700d23.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-NH-A6GA-01Z-00-DX1.33AFBF24-84BD-4E21-8A2D-A565AD3E4376.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-NH-A8F8-01A-07-TS7.9958E490-3B34-402C-BE8C-195231E96196.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-NH-A8F8-01Z-00-DX1.0C13D583-0BCE-44F7-A4E6-5994FE97B99C.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
