slide_id,process,status,seg_level,sthresh,mthresh,close,use_otsu,a_t,a_h,max_n_holes,vis_level,line_thickness,use_padding,contour_fn
TCGA-HW-8319-01A-01-TS1.28af9da1-978d-42dd-ba7e-fe1bdeb2c740.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-KT-A74X-01Z-00-DX1.E6563656-1B4E-440C-8797-B78FE067390D.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-P5-A5EU-01A-01-TSA.68B6098D-7964-4AA0-A7FF-A6C511BF31C5.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-P5-A5EX-01A-01-TSA.BF94A5C3-EDEF-48A4-97A1-64E6DBD72E08.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-P5-A72W-01A-01-TSA.35274F29-34B0-4ED9-962A-DA90BD097A62.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-QH-A65S-01A-01-TS1.054903B8-8FC1-4302-BAFD-032FE13606B6.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-QH-A6XC-01A-01-TS1.DF1D2A08-EB3D-4075-9F83-E94EB3F06252.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-R8-A6MK-01Z-00-DX3.23626B7D-35BE-46B4-8983-96AC9777166E.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-R8-A6MO-01Z-00-DXC.484F328C-F9E9-4970-88CD-9C931BA53BBA.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-RY-A845-01A-01-TS1.5FE99454-68A7-4675-967A-A3D07AE8F663.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-RY-A845-01Z-00-DX1.224F7848-0356-4EC3-BADF-F64E6EDA9A05.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-RY-A847-01A-01-TS1.0D4E8888-4D3A-402F-8DB8-495E9E366832.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-S9-A6TW-01Z-00-DX1.A217F3C6-1408-490D-B4C2-4258244755A6.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-S9-A6U9-01Z-00-DX1.320C7173-3FAF-4661-8C0D-2C7B46BF17D9.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-S9-A6WI-01A-02-TS2.858A8130-0424-48EF-BB86-28E3828FD104.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-S9-A6WQ-01Z-00-DX1.F3EDD859-8FEF-48B4-BFEA-36BCCE34F030.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-S9-A7IS-01Z-00-DX1.193F4631-20AE-4001-93B0-4020821F524C.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-S9-A7QW-01A-01-TS1.72864BB8-B58F-4D33-B7B1-9A7928A4F6EB.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-S9-A7QX-01Z-00-DX1.8BF2EF3C-45E5-4242-9A72-9A915396B934.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-S9-A7R4-01A-01-TSA.6D51D487-E118-4160-A8F2-C9D430C91B7C.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-TM-A84B-01A-01-TS1.EDB1F9C9-5F8F-4C31-90FA-7DEA9F0EB833.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-TQ-A7RH-01Z-00-DX1.9B62CBC8-597B-4DDC-8129-37D8977D2171.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-TQ-A7RU-01Z-00-DX1.29C7A86C-6C94-480E-B74C-44ACC2B89A76.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-VM-A8C9-01Z-00-DX1.C6DD4520-C460-419A-9DB3-DF34D128CA08.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-VM-A8CB-01Z-00-DX9.8A7428DE-8450-4967-B777-AAD21A5AA36F.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-VM-A8CH-01Z-00-DX3.B0A4A9A2-14B8-4080-8DF8-B2055EFFFDF8.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-WY-A85E-01A-01-TS1.17F9BDA2-9B25-45DA-9A55-EDE15C14195F.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-DB-5276-01A-01-BS1.e1f67e5f-07bf-478e-9bbc-78a00e2c4447.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-DB-5278-01A-01-BS1.f5dfe5d2-5dfb-4041-9143-9a64513d3a17.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-DH-5141-01A-01-TS1.87213309-81e4-4a8d-88bf-8b68f329c13b.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-E1-5307-01A-01-BS1.50faa615-71bf-46e3-bdf1-b51552b03a6c.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-E1-5311-01A-01-TS1.425dc9ad-a64e-4edb-9fea-bfa855842e58.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
