slide_id,process,status,seg_level,sthresh,mthresh,close,use_otsu,a_t,a_h,max_n_holes,vis_level,line_thickness,use_padding,contour_fn
TCGA-NC-A5HF-01A-01-TS1.645E44C8-5848-4380-89D8-9EE5F799B644.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-NC-A5HT-01Z-00-DX1.9295B0E3-37FE-4914-AFB3-78B56C893B6D.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-18-3410-01A-01-BS1.09c41a54-9a42-4031-ab05-6f955e109ba5.svs,0,processed,1,8,7,4,False,16,4,8,1,100,True,four_pt
TCGA-18-3410-01A-01-TS1.45efb645-1426-47fb-90ff-eebc36fb9c3c.svs,0,processed,1,8,7,4,False,16,4,8,1,100,True,four_pt
TCGA-18-3417-01A-01-BS1.14671dc9-e87d-457e-9f00-e977d31bb190.svs,0,processed,1,8,7,4,False,16,4,8,1,100,True,four_pt
TCGA-21-1080-01A-01-BS1.07776f13-668c-44a8-ad9e-1d967efc1c76.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-21-5784-01A-01-BS1.8fa2ef29-7a34-4355-a86e-0fb22dc7a69c.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-21-5787-01A-01-TS1.2920e24c-a22a-4a24-af55-a05f046093f2.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-22-4613-01A-01-BS1.34466ecb-c090-4b9e-86ab-d0d4ad67969e.svs,0,processed,1,8,7,4,False,16,4,8,1,100,True,four_pt
TCGA-39-5029-01A-01-BS1.e6944cd3-260d-4ae2-90ce-6dbdf96001f0.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-43-5670-01A-01-BS1.e0dd86e6-6386-4649-8d82-82ac020616c5.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-60-2707-01Z-00-DX1.4aafd76b-eb0e-4ab9-a740-682c169a3c3d.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-60-2708-01A-01-BS1.ff4bb54a-51c1-492b-9cb6-37b0255f8a9e.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-60-2720-01Z-00-DX1.5ff16714-210d-44c3-856a-5877fd06e986.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-63-A5MR-01Z-00-DX1.CCF83112-AEEA-4F76-A43F-2AADE321CE68.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-63-A5MT-01Z-00-DX1.9F168173-804C-49CA-B157-7970CB55ED93.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-66-2758-01A-01-BS1.2acd383e-ed54-4f9b-8832-d3c7203cab25.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-66-2758-01A-02-BS2.bb7edf06-f50a-47d7-9236-3f1b53a722c9.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-66-2789-01A-01-TS1.7f2124f1-6c28-4379-a9e5-72eb6c673f26.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-85-8071-01A-01-TS1.e55465a1-0d41-4711-b290-2cd62bf9ec61.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
